1600776000000,5.8800,5.8800,5.5000,5.5000,210,1600776899999,1166.4145,9,5,28.0800,0
1600776900000,5.5500,5.5500,5.5000,5.5500,11,1600777799999,60.6500,7,3,16.6500,0
1600777800000,5.5000,5.5500,5.5000,5.5500,25,1600778699999,138.3500,14,17,94.3500,0
1600778700000,5.5000,5.5500,5.5000,5.5000,6,1600779599999,33.0500,3,1,5.5500,0
1600779600000,5.5000,5.5000,5.5000,5.5000,0,1600780499999,0.0000,0,0,0.0000,0
1600780500000,5.5000,5.5000,5.5000,5.5000,0,1600781399999,0.0000,0,0,0.0000,0
1600781400000,5.5000,5.5000,5.5000,5.5000,0,1600782299999,0.0000,0,0,0.0000,0
1600782300000,5.5000,5.5500,5.5000,5.5500,46,1600783199999,254.3500,43,27,149.8500,0
1600783200000,5.5000,5.5000,5.5000,5.5000,5,1600784099999,27.5000,1,0,0.0000,0
1600784100000,5.5000,5.5000,5.5000,5.5000,0,1600784999999,0.0000,0,0,0.0000,0
1600785000000,5.5000,5.5000,5.5000,5.5000,0,1600785899999,0.0000,0,0,0.0000,0
1600785900000,5.5000,5.5000,5.5000,5.5000,0,1600786799999,0.0000,0,0,0.0000,0
1600786800000,5.5000,5.5000,5.5000,5.5000,0,1600787699999,0.0000,0,0,0.0000,0
1600787700000,5.5000,5.5000,5.5000,5.5000,0,1600788599999,0.0000,0,0,0.0000,0
1600788600000,5.5000,5.5000,5.1000,5.1000,164,1600789499999,897.6000,4,0,0.0000,0
1600789500000,5.1000,5.1000,5.1000,5.1000,0,1600790399999,0.0000,0,0,0.0000,0
1600790400000,5.1000,5.1000,5.1000,5.1000,0,1600791299999,0.0000,0,0,0.0000,0
1600791300000,5.1000,5.1000,5.1000,5.1000,0,1600792199999,0.0000,0,0,0.0000,0
1600792200000,5.1000,5.1000,5.1000,5.1000,0,1600793099999,0.0000,0,0,0.0000,0
1600793100000,5.1000,5.1000,5.1000,5.1000,0,1600793999999,0.0000,0,0,0.0000,0
1600794000000,5.1000,5.1000,5.1000,5.1000,0,1600794899999,0.0000,0,0,0.0000,0
1600794900000,5.1000,5.1000,5.1000,5.1000,0,1600795799999,0.0000,0,0,0.0000,0
1600795800000,5.1000,5.1000,5.1000,5.1000,0,1600796699999,0.0000,0,0,0.0000,0
1600796700000,5.1000,5.1000,5.1000,5.1000,0,1600797599999,0.0000,0,0,0.0000,0
1600797600000,5.1000,5.1000,5.1000,5.1000,0,1600798499999,0.0000,0,0,0.0000,0
1600798500000,5.1000,5.1000,5.1000,5.1000,0,1600799399999,0.0000,0,0,0.0000,0
1600799400000,5.1000,5.1000,5.1000,5.1000,0,1600800299999,0.0000,0,0,0.0000,0
